Code Postal, Ville 
77580,VILLIERS SUR MORIN 
77940,VOULX 
77870,VULAINES SUR SEINE 
78660,ABLIS 
78260,ACHERES 
78570,ANDRESY 
78410,AUBERGENVILLE 
78610,AUFFARGIS 
78870,BAILLY 
78580,BAZEMONT 
78270,BENNECOURT 
78650,BEYNES 
78390,BOIS D ARCY 
78830,BONNELLES 
78270,BONNIERES SUR SEINE 
78410,BOUAFLE 
78380,BOUGIVAL 
78980,BREVAL 
78530,BUC 
78200,BUCHELAY 
78830,BULLION 
78955,CARRIERES SOUS POISSY 
78420,CARRIERES SUR SEINE 
78170,LA CELLE ST CLOUD 
78720,CERNAY LA VILLE 
78240,CHAMBOURCY 
78570,CHANTELOUP LES VIGNES 
78117,CHATEAUFORT 
78400,CHATOU 
78450,CHAVENAY 
78150,LE CHESNAY ROCQUENCOURT 
78460,CHEVREUSE 
78340,LES CLAYES SOUS BOIS 
78310,COIGNIERES 
78700,CONFLANS STE HONORINE 
78121,CRESPIERES 
78290,CROISSY SUR SEINE 
78920,ECQUEVILLY 
78990,ELANCOURT 
78680,EPONE 
78690,LES ESSARTS LE ROI 
78620,L ETANG LA VILLE 
78810,FEUCHEROLLES 
78410,FLINS SUR SEINE 
78520,FOLLAINVILLE DENNEMONT 
78330,FONTENAY LE FLEURY 
78840,FRENEUSE 
78950,GAMBAIS 
78890,GARANCIERES 
78440,GARGENVILLE 
78930,GUERVILLE 
78280,GUYANCOURT 
78250,HARDRICOURT 
78550,HOUDAN 
78800,HOUILLES 
78440,ISSOU 
78760,JOUARS PONTCHARTRAIN 
78350,JOUY EN JOSAS 
78820,JUZIERS 
78320,LEVIS ST NOM 
78520,LIMAY 
78270,LIMETZ VILLEZ 
78350,LES LOGES EN JOSAS 
78980,LONGNES 
78430,LOUVECIENNES 
78200,MAGNANVILLE 
78114,MAGNY LES HAMEAUX 
78600,MAISONS LAFFITTE 
78200,MANTES LA JOLIE 
78711,MANTES LA VILLE 
78750,MAREIL MARLY 
78124,MAREIL SUR MAULDRE 
78160,MARLY LE ROI 
78580,MAULE 
78780,MAURECOURT 
78310,MAUREPAS 
78490,MERE 
78600,LE MESNIL LE ROI 
78320,LE MESNIL ST DENIS 
78250,MEULAN EN YVELINES 
78970,MEZIERES SUR SEINE 
78250,MEZY SUR SEINE 
78360,MONTESSON 
78490,MONTFORT L AMAURY 
78180,MONTIGNY LE BRETONNEUX 
78630,MORAINVILLIERS 
78130,LES MUREAUX 
78640,NEAUPHLE LE CHATEAU 
78590,NOISY LE ROI 
78910,ORGERUS 
78630,ORGEVAL 
78230,LE PECQ 
78610,LE PERRAY EN YVELINES 
78370,PLAISIR 
78300,POISSY 
78440,PORCHEVILLE 
78560,LE PORT MARLY 
78940,LA QUEUE LES YVELINES 
78120,RAMBOUILLET 
78550,RICHEBOURG 
78710,ROSNY SUR SEINE 
78730,ST ARNOULT EN YVELINES 
78210,ST CYR L ECOLE 
78640,ST GERMAIN DE LA GRANGE 
78100,ST GERMAIN EN LAYE 
78112,ST GERMAIN EN LAYE 
78860,ST NOM LA BRETECHE 
78470,ST REMY LES CHEVREUSE 
78690,ST REMY L HONORE 
78500,SARTROUVILLE 
78790,SEPTEUIL 
78120,SONCHAMP 
78190,TRAPPES 
78510,TRIEL SUR SEINE 
78740,VAUX SUR SEINE 
78140,VELIZY VILLACOUBLAY 
78480,VERNEUIL SUR SEINE 
78540,VERNOUILLET 
78320,LA VERRIERE 
78000,VERSAILLES 
78110,LE VESINET 
78670,VILLENNES SUR SEINE 
78450,VILLEPREUX 
78640,VILLIERS ST FREDERIC 
78220,VIROFLAY 
78960,VOISINS LE BRETONNEUX 
79230,AIFFRES 
79600,AIRVAULT 
79150,ARGENTONNAY 
79300,ARGENTONNAY 
79290,LORETZ D ARGENTON 
79400,AZAY LE BRULE 
79360,BEAUVOIR SUR NIORT 
79000,BESSINES 
79260,LA CRECHE 
79300,BRESSUIRE 
79370,CELLES SUR BELLE 
79140,CERIZAY 
79150,VAL EN VIGNES 
79290,VAL EN VIGNES 
79220,CHAMPDENIERS 
79430,LA CHAPELLE ST LAURENT 
79700,MAULEON 
79200,CHATILLON SUR THOUET 
79180,CHAURAY 
79110,CHEF BOUTONNE 
79410,CHERVEUX 
79350,CHICHE 
79510,COULON 
79160,COULONGES SUR L AUTIZE 
79440,COURLAY 
79410,ECHIRE 
79400,EXIREUIL 
79380,LA FORET SUR SEVRE 
79230,FORS 
79370,FRESSINES 
79270,FRONTENAY ROHAN ROHAN 
79120,LEZAY 
79460,MAGNE 
79210,MAUZE SUR LE MIGNON 
79500,MELLE 
79240,MONCOUTANT SUR SEVRE 
79320,MONCOUTANT SUR SEVRE 
79380,MONCOUTANT SUR SEVRE 
79800,LA MOTHE ST HERAY 
79370,AIGONDIGNE 
79400,NANTEUIL 
79000,NIORT 
79250,NUEIL LES AUBIERS 
79100,PLAINE ET VALLEES 
79600,PLAINE ET VALLEES 
79800,PAMPROUX 
79200,PARTHENAY 
79200,POMPAIRE 
79230,PRAHECQ 
79450,ST AUBIN LE CLOUD 
79410,ST GELAIS 
79210,ST HILAIRE LA PALUD 
79400,ST MAIXENT L ECOLE 
79310,ST PARDOUX SOUTIERS 
79270,ST SYMPHORIEN 
79330,ST VARENT 
79130,SECONDIGNY 
79200,LE TALLUD 
79100,THOUARS 
79340,VASLES 
79160,VILLIERS EN PLAINE 
79230,VOUILLE 
80100,ABBEVILLE 
80250,AILLY SUR NOYE 
80470,AILLY SUR SOMME 
80270,AIRAINES 
80300,ALBERT 
80000,AMIENS 
80080,AMIENS 
80090,AMIENS 
80630,BEAUVAL 
80440,BOVES 
80450,CAMON 
80410,CAYEUX SUR MER 
80320,CHAULNES 
80160,CONTY 
80800,CORBIE 
80550,LE CROTOY 
80600,DOULLENS 
80470,DREUIL LES AMIENS 
80400,EPPEVILLE 
80210,FEUQUIERES EN VIMEU 
80260,FLESSELLES 
80420,FLIXECOURT 
80800,FOUILLOY 
80390,FRESSENNEVILLE 
80130,FRIVILLE ESCARBOTIN 
80220,GAMACHES 
80400,HAM 
80131,HARBONNIERES 
80640,HORNOY LE BOURG 
80510,LONGPRE LES CORPS SAINTS 
80330,LONGUEAU 
80350,MERS LES BAINS 
80500,MONTDIDIER 
80110,MOREUIL 
80190,NESLE 
80200,PERONNE 
80290,POIX DE PICARDIE 
80480,PONT DE METZ 
80136,RIVERY 
80240,ROISEL 
80170,ROSIERES EN SANTERRE 
80700,ROYE 
80120,RUE 
80780,ST LEGER LES DOMART 
80610,ST OUEN 
80230,ST VALERY SUR SOMME 
80480,SALEUX 
80480,SALOUEL 
80650,VIGNACOURT 
80800,VILLERS BRETONNEUX 
81200,AIGUEFONDE 
81000,ALBI 
81160,ARTHES 
81200,AUSSILLON 
81400,BLAYE LES MINES 
81600,BRENS 
81390,BRIATEXTE 
81100,BURLATS 
81600,CADALEN 
81130,CAGNAC LES MINES 
81990,CAMBON 
81400,CARMAUX 
81150,CASTELNAU DE LEVIS 
81100,CASTRES 
81800,COUFOULEUX 
81990,CUNAC 
81600,GAILLAC 
81500,GIROUSSENS 
81300,GRAULHET 
81500,LABASTIDE ST GEORGES 
81290,LABRUGUIERE 
81230,LACAUNE 
81210,LACROUZETTE 
81090,LAGARRIGUE 
81150,LAGRAVE 
81440,LAUTREC 
81500,LAVAUR 
81380,LESCURE D ALBIGEOIS 
81310,LISLE SUR TARN 
81150,MARSSAC SUR TARN 
81200,MAZAMET 
81600,MONTANS 
81360,MONTREDON LABESSONNIE 
81660,PAYRIN AUGMONTEL 
81660,PONT DE LARN 
81120,PUYGOUZON 
81990,PUYGOUZON 
81700,PUYLAURENS 
81800,RABASTENS 
81120,REALMONT 
81210,ROQUECOURBE 
81120,TERRE DE BANCALIE 
81240,ST AMANS SOULT 
81400,ST BENOIT DE CARMAUX 
81160,ST JUERY 
81370,ST SULPICE LA POINTE 
81710,SAIX 
81570,SEMALENS 
81990,LE SEQUESTRE 
81540,SOREZE 
81580,SOUAL 
81290,VIVIERS LES MONTAGNES 
82350,ALBIAS 
82600,AUCAMVILLE 
82500,BEAUMONT DE LOMAGNE 
82710,BRESSOLS 
82100,CASTELSARRASIN 
82300,CAUSSADE 
82370,CORBARIEU 
82170,DIEUPENTALE 
82170,GRISOLLES 
82130,L HONOR DE COS 
82370,LABASTIDE ST PIERRE 
82130,LAFRANCAISE 
82290,LA VILLE DIEU DU TEMPLE 
82120,LAVIT 
82200,MOISSAC 
82230,MONCLAR DE QUERCY 
82000,MONTAUBAN 
82700,MONTBARTIER 
82290,MONTBETON 
82700,MONTECH 
82270,MONTPEZAT DE QUERCY 
82800,NEGREPELISSE 
82370,ORGUEIL 
82170,POMPIGNAN 
82440,REALVILLE 
82140,ST ANTONIN NOBLE VAL 
82410,ST ETIENNE DE TULMONT 
82370,ST NAUPHARY 
82210,ST NICOLAS DE LA GRAVE 
82240,SEPTFONDS 
82400,VALENCE 
82600,VERDUN SUR GARONNE 
83600,LES ADRETS DE L ESTEREL 
83460,LES ARCS 
83630,AUPS 
83600,BAGNOLS EN FORET 
83150,BANDOL 
83670,BARJOLS 
83330,LE BEAUSSET 
83210,BELGENTIER 
83890,BESSE SUR ISSOLE 
83230,BORMES LES MIMOSAS 
83149,BRAS 
83170,BRIGNOLES 
83340,CABASSE 
83740,LA CADIERE D AZUR 
83830,CALLAS 
83440,CALLIAN 
83170,CAMPS LA SOURCE 
83340,LE CANNET DES MAURES 
83570,CARCES 
83660,CARNOULES 
83320,CARQUEIRANNE 
83330,LE CASTELLET 
83240,CAVALAIRE SUR MER 
83170,LA CELLE 
83310,COGOLIN 
83610,COLLOBRIERES 
83570,COTIGNAC 
83260,LA CRAU 
83420,LA CROIX VALMER 
83390,CUERS 
83300,DRAGUIGNAN 
83330,EVENOS 
83210,LA FARLEDE 
83440,FAYENCE 
83830,FIGANIERES 
83340,FLASSANS SUR ISSOLE 
83780,FLAYOSC 
83136,FORCALQUEIRET 
83370,FREJUS 
83600,FREJUS 
83130,LA GARDE 
83680,LA GARDE FREINET 
83136,GAREOULT 
83580,GASSIN 
83560,GINASSERVIS 
83590,GONFARON 
83310,GRIMAUD 
83400,HYERES 
83980,LE LAVANDOU 
83250,LA LONDE LES MAURES 
83510,LORGUES 
83340,LE LUC 
83136,MEOUNES LES MONTRIEUX 
83440,MONTAUROUX 
83131,MONTFERRAT 
83920,LA MOTTE 
83490,LE MUY 
83860,NANS LES PINS 
83136,NEOULES 
83190,OLLIOULES 
83390,PIERREFEU DU VAR 
83790,PIGNANS 
83640,PLAN D AUPS STE BAUME 
83120,LE PLAN DE LA TOUR 
83470,POURCIEUX 
83910,POURRIERES 
83220,LE PRADET 
83480,PUGET SUR ARGENS 
83390,PUGET VILLE 
83350,RAMATUELLE 
83630,REGUSSE 
83200,LE REVEST LES EAUX 
83560,RIANS 
83136,ROCBARON 
83380,ROQUEBRUNE SUR ARGENS 
83520,ROQUEBRUNE SUR ARGENS 
83136,LA ROQUEBRUSSANNE 
83170,ROUGIERS 
83136,STE ANASTASIE SUR ISSOLE 
83270,ST CYR SUR MER 
83560,ST JULIEN 
83120,STE MAXIME 
83470,ST MAXIMIN LA STE BAUME 
83440,ST PAUL EN FORET 
83530,ST RAPHAEL 
83700,ST RAPHAEL 
83990,ST TROPEZ 
83640,ST ZACHARIE 
83690,SALERNES 
83110,SANARY SUR MER 
83440,SEILLANS 
83470,SEILLONS SOURCE D ARGENS 
83500,LA SEYNE SUR MER 
83870,SIGNES 
83140,SIX FOURS LES PLAGES 
83210,SOLLIES PONT 
83210,SOLLIES TOUCAS 
83210,SOLLIES VILLE 
83440,TANNERON 
83460,TARADEAU 
83340,LE THORONET 
83000,TOULON 
83100,TOULON 
83200,TOULON 
83440,TOURRETTES 
83170,TOURVES 
83720,TRANS EN PROVENCE 
83143,LE VAL 
83160,LA VALETTE DU VAR 
83560,LA VERDIERE 
83550,VIDAUBAN 
83560,VINON SUR VERDON 
83430,ST MANDRIER SUR MER 
84210,ALTHEN DES PALUDS 
84400,APT 
84810,AUBIGNAN 
84000,AVIGNON 
84140,AVIGNON 
84240,LA BASTIDE DES JOURDANS 
84190,BEAUMES DE VENISE 
84370,BEDARRIDES 
84410,BEDOIN 
84500,BOLLENE 
84220,CABRIERES D AVIGNON 
84160,CADENET 
84860,CADEROUSSE 
84850,CAMARET SUR AIGUES 
84330,CAROMB 
84200,CARPENTRAS 
84510,CAUMONT SUR DURANCE 
84300,CAVAILLON 
84470,CHATEAUNEUF DE GADAGNE 
84230,CHATEAUNEUF DU PAPE 
84460,CHEVAL BLANC 
84350,COURTHEZON 
84160,CUCURON 
84320,ENTRAIGUES SUR LA SORGUE 
84400,GARGAS 
84220,GORDES 
84600,GRILLON 
84800,L ISLE SUR LA SORGUE 
84450,JONQUERETTES 
84150,JONQUIERES 
84800,LAGNES 
84840,LAPALUD 
84360,LAURIS 
84870,LORIOL DU COMTAT 
84340,MALAUCENE 
84570,MALEMORT DU COMTAT 
84660,MAUBEC 
84380,MAZAN 
84360,MERINDOL 
84430,MONDRAGON 
84170,MONTEUX 
84310,MORIERES LES AVIGNON 
84570,MORMOIRON 
84550,MORNAS 
84100,ORANGE 
84210,PERNES LES FONTAINES 
84120,PERTUIS 
84420,PIOLENC 
84130,LE PONTET 
84440,ROBION 
84290,STE CECILE LES VIGNES 
84210,ST DIDIER 
84490,ST SATURNIN LES APT 
84450,ST SATURNIN LES AVIGNON 
84260,SARRIANS 
84830,SERIGNAN DU COMTAT 
84700,SORGUES 
84300,TAILLADES 
84250,LE THOR 
84240,LA TOUR D AIGUES 
84100,UCHAUX 
84110,VAISON LA ROMAINE 
84600,VALREAS 
84270,VEDENE 
84740,VELLERON 
84530,VILLELAURE 
84150,VIOLES 
84820,VISAN 
85460,L AIGUILLON LA PRESQU ILE 
85220,L AIGUILLON SUR VIE 
85190,AIZENAY 
85750,ANGLES 
85220,APREMONT 
85430,AUBIGNY LES CLOUZEAUX 
85630,BARBATRE 
85550,LA BARRE DE MONTS 
85130,BAZOGES EN PAILLERS 
85170,BEAUFOU 
85190,BEAULIEU SOUS LA ROCHE 
85500,BEAUREPAIRE 
85230,BEAUVOIR SUR MER 
85170,BELLEVIGNY 
85490,BENET 
85710,BOIS DE CENE 
85600,LA BOISSIERE DE MONTAIGU 
85230,BOUIN 
85510,LE BOUPERE 
85480,BOURNEZEAU 
85470,BRETIGNOLLES SUR MER 
85260,LES BROUZILS 
85530,LA BRUFFIERE 
85450,CHAILLE LES MARAIS 
85310,LA CHAIZE LE VICOMTE 
85300,CHALLANS 
85450,CHAMPAGNE LES MARAIS 
85540,LE CHAMP ST PERE 
85110,CHANTONNAY 
85120,LA CHATAIGNERAIE 
85320,CHATEAU GUIBERT 
85140,CHAUCHE 
85250,CHAVAGNES EN PAILLERS 
85220,COEX 
85220,COMMEQUIERS 
85610,CUGAND LA BERNARDIERE 
85200,DOIX LES FONTAINES 
85170,DOMPIERRE SUR YON 
85590,LES EPESSES 
85740,L EPINE 
85140,ESSARTS EN BOCAGE 
85670,FALLERON 
85800,LE FENOUILLER 
85280,LA FERRIERE 
85700,SEVREMONT 
85200,FONTENAY LE COMTE 
85300,FROIDFOND 
85710,LA GARNACHE 
85130,LA GAUBRETIERE 
85190,LA GENETOUZE 
85800,GIVRAND 
85440,GROSBREUIL 
85260,L HERBERGEMENT 
85500,LES HERBIERS 
85770,L ILE D ELLE 
85340,L ILE D OLONNE 
85350,L ILE D YEU 
85520,JARD SUR MER 
85150,LANDERONDE 
85130,LES LANDES GENUSSON 
85220,LANDEVIEILLE 
85560,LONGEVILLE SUR MER 
85400,LUCON 
85170,LES LUCS SUR BOULOGNE 
85190,MACHE 
85320,MAREUIL SUR LAY DISSAIS 
85500,MESNARD LA BAROTIERE 
85600,MONTAIGU VENDEE 
85700,MONTOURNAIS 
85290,MORTAGNE SUR SEVRE 
85150,LES ACHARDS 
85640,MOUCHAMPS 
85390,MOUILLERON ST GERMAIN 
85000,MOUILLERON LE CAPTIF 
85540,MOUTIERS LES MAUXFAITS 
85370,NALLIERS 
85310,NESMY 
85430,NIEUL LE DOLENT 
85240,RIVES D AUTISE 
85420,RIVES D AUTISE 
85330,NOIRMOUTIER EN L ILE 
85690,NOTRE DAME DE MONTS 
85300,LE PERRIER 
85170,LE POIRE SUR VIE 
85700,POUZAUGES 
85270,NOTRE DAME DE RIEZ 
85620,ROCHESERVIERE 
85000,LA ROCHE SUR YON 
85100,LES SABLES D OLONNE 
85180,LES SABLES D OLONNE 
85340,LES SABLES D OLONNE 
85250,ST ANDRE GOULE D OIE 
85260,MONTREVERD 
85110,STE CECILE 
85670,ST CHRISTOPHE DU LIGNERON 
85170,ST DENIS LA CHEVASSE 
85670,ST ETIENNE DU BOIS 
85150,STE FLAIVE DES LOUPS 
85310,RIVES DE L YON 
85150,STE FOY 
85250,ST FULGENT 
85400,STE GEMME LA PLAINE 
85150,ST GEORGES DE POINTINDOUX 
85110,ST GERMAIN DE PRINCAY 
85230,ST GERVAIS 
85800,ST GILLES CROIX DE VIE 
85210,ST JEAN D HERMINE 
85270,ST HILAIRE DE RIEZ 
85240,ST HILAIRE DES LOGES 
85160,ST JEAN DE MONTS 
85150,ST JULIEN DES LANDES 
85290,ST LAURENT SUR SEVRE 
85590,ST MALO DU BOIS 
85470,BREM SUR MER 
85140,ST MARTIN DES NOYERS 
85150,ST MATHURIN 
85700,ST MESMIN 
85580,ST MICHEL EN L HERM 
85660,ST PHILBERT DE BOUAINE 
85110,ST PROUANT 
85230,ST URBAIN 
85540,ST VINCENT SUR GRAON 
85300,SALLERTAINE 
85300,SOULLANS 
85440,TALMONT ST HILAIRE 
85120,TERVAL 
85130,TIFFAUGES 
85360,LA TRANCHE SUR MER 
85600,TREIZE SEPTIERS 
85150,VAIRE 
85190,VENANSAULT 
85250,VENDRENNES 
85130,CHANVERRIE 
85500,CHANVERRIE 
85770,VIX 
86530,AVAILLES EN CHATELLERAULT 
86170,AVANTON 
86130,BEAUMONT ST CYR 
86490,BEAUMONT ST CYR 
86190,BERUGES 
86580,BIARD 
86300,BONNES 
86210,BONNEUIL MATOURS 
86180,BUXEROLLES 
86530,CENON SUR VIENNE 
86170,CHAMPIGNY EN ROCHEREAU 
86360,CHASSENEUIL DU POITOU 
86100,CHATELLERAULT 
86300,CHAUVIGNY 
86170,CISSE 
86400,CIVRAY 
86700,VALENCE EN POITOU 
86220,DANGE ST ROMAIN 
86130,DISSAY 
86240,FONTAINE LE COMTE 
86160,GENCAY 
86220,INGRANDES 
86240,ITEUIL 
86130,JAUNAY MARIGNY 
86380,JAUNAY MARIGNY 
86470,BOIVRE LA VALLEE 
86140,LENCLOITRE 
86240,LIGUGE 
86200,LOUDUN 
86600,LUSIGNAN 
86320,LUSSAC LES CHATEAUX 
86550,MIGNALOUX BEAUVOIR 
86440,MIGNE AUXANCES 
86110,MIREBEAU 
86360,MONTAMISE 
86500,MONTMORILLON 
86530,NAINTRE 
86170,NEUVILLE DE POITOU 
86340,NIEUIL L ESPOIR 
86340,NOUAILLE MAUPERTUIS 
86220,LES ORMES 
86000,POITIERS 
86190,QUINCAY 
86270,LA ROCHE POSAY 
86340,ROCHES PREMARIE ANDILLE 
86480,ROUILLE 
86280,ST BENOIT 
86130,ST GEORGES LES BAILLARGEAUX 
86800,ST JULIEN L ARS 
86300,VALDIVIENNE 
86100,SENILLE ST SAUVEUR 
86140,SCORBE CLAIRVAUX 
86800,SEVRES ANXAUMONT 
86240,SMARVES 
86540,THURE 
86110,ST MARTIN LA PALLU 
86170,ST MARTIN LA PALLU 
86380,ST MARTIN LA PALLU 
86340,LA VILLEDIEU DU CLAIN 
86370,VIVONNE 
86190,VOUILLE 
86580,VOUNEUIL SOUS BIARD 
86210,VOUNEUIL SUR VIENNE 
87700,AIXE SUR VIENNE 
87240,AMBAZAC 
87300,BELLAC 
87250,BESSINES SUR GARTEMPE 
87220,BOISSEUIL 
87270,BONNAC LA COTE 
87110,BOSMIE L AIGUILLE 
87320,VAL D OIRE ET GARTEMPE 
87330,VAL D OIRE ET GARTEMPE 
87230,CHALUS 
87270,CHAPTELAT 
87130,CHATEAUNEUF LA FORET 
87290,CHATEAUPONSAC 
87140,COMPREIGNAC 
87920,CONDAT SUR VIENNE 
87270,COUZEIX 
87210,LE DORAT 
87120,EYMOUTIERS 
87220,FEYTIAT 
87170,ISLE 
87000,LIMOGES 
87100,LIMOGES 
87280,LIMOGES 
87190,MAGNAC LAVAL 
87140,NANTIAT 
87800,NEXON 
87510,NIEUL 
87520,ORADOUR SUR GLANE 
87150,ORADOUR SUR VAYRES 
87410,LE PALAIS SUR VIENNE 
87350,PANAZOL 
87570,RILHAC RANCON 
87600,ROCHECHOUART 
87200,ST BRICE SUR VIENNE 
87510,ST GENCE 
87510,ST JOUVENT 
87200,ST JUNIEN 
87590,ST JUST LE MARTEL 
87400,ST LEONARD DE NOBLAT 
87700,ST PRIEST SOUS AIXE 
87480,ST PRIEST TAURION 
87420,ST VICTURNIEN 
87500,ST YRIEIX LA PERCHE 
87620,SEREILHAC 
87110,SOLIGNAC 
87430,VERNEUIL SUR VIENNE 
87520,VEYRAC 
87110,LE VIGEN 
88650,ANOULD 
88380,ARCHES 
88240,LA VOGE LES BAINS 
88250,LA BRESSE 
88600,BRUYERES 
88140,BULGNEVILLE 
88000,CHANTRAINE 
88130,CHARMES 
88330,CHATEL SUR MOSELLE 
88170,CHATENOIS 
88140,CONTREXEVILLE 
88310,CORNIMONT 
88000,DOGNEVILLE 
88200,DOMMARTIN LES REMIREMONT 
88510,ELOYES 
88000,EPINAL 
88480,ETIVAL CLAIREFONTAINE 
88390,LES FORGES 
88230,FRAIZE 
88160,FRESSE SUR MOSELLE 
88400,GERARDMER 
88190,GOLBEY 
88640,GRANGES AUMONTZEY 
88220,HADOL 
88350,LIFFOL LE GRAND 
88500,MIRECOURT 
88420,MOYENMOUTIER 
88300,NEUFCHATEAU 
88440,NOMEXY 
88230,PLAINFAING 
88370,PLOMBIERES LES BAINS 
88550,POUXEUX 
88700,RAMBERVILLERS 
88160,RAMONCHAMP 
88110,RAON L ETAPE 
88200,REMIREMONT 
88360,RUPT SUR MOSELLE 
88120,ST AME 
88100,ST DIE DES VOSGES 
88200,ST ETIENNE LES REMIREMONT 
88100,STE MARGUERITE 
88470,ST MICHEL SUR MEURTHE 
88200,ST NABORD 
88580,SAULCY SUR MEURTHE 
88290,SAULXURES SUR MOSELOTTE 
88210,SENONES 
88120,LE SYNDICAT 
88150,THAON LES VOSGES 
88160,LE THILLOT 
88530,LE THOLY 
88390,UXEGNEY 
88120,VAGNEY 
88340,LE VAL D AJOL 
88450,VINCEY 
88800,VITTEL 
88220,XERTIGNY 
89110,MONTHOLON 
89710,MONTHOLON 
89380,APPOIGNY 
89000,AUXERRE 
89290,AUXERRE 
89200,AVALLON 
89210,BRIENON SUR ARMANCON 
89800,CHABLIS 
89340,CHAMPIGNY 
89290,CHAMPS SUR YONNE 
89113,CHARBUY 
89120,CHARNY OREE DE PUISAYE 
89400,CHENY 
89690,CHEROY 
89240,CHEVANNES 
89110,VALRAVILLON 
89113,VALRAVILLON 
89250,GURGY 
89550,HERY 
89300,JOIGNY 
89100,MALAY LE GRAND 
89400,MIGENNES 
89470,MONETEAU 
89100,PARON 
89140,PONT SUR YONNE 
89100,ST CLEMENT 
89600,ST FLORENTIN 
89000,ST GEORGES SUR BAULCHE 
89330,ST JULIEN DU SAULT 
89100,ST MARTIN DU TERTRE 
89150,ST VALERIEN 
89100,SENS 
89100,SOUCY 
89700,TONNERRE 
89130,TOUCY 
89290,VENOY 
89600,VERGIGNY 
89510,VERON 
89340,VILLEBLEVIN 
89340,VILLENEUVE LA GUYARD 
89500,VILLENEUVE SUR YONNE 
89140,VINNEUF 
90800,BAVILLIERS 
90500,BEAUCOURT 
90000,BELFORT 
90140,BOUROGNE 
90700,CHATENOIS LES FORGES 
90340,CHEVREMONT 
90300,CRAVANCHE 
90400,DANJOUTIN 
90100,DELLE 
90850,ESSERT 
90350,EVETTE SALBERT 
90200,GIROMAGNY 
90600,GRANDVILLARS 
90300,OFFEMONT 
90300,VALDOIE 
91670,ANGERVILLE 
91470,ANGERVILLIERS 
91290,ARPAJON 
91200,ATHIS MONS 
91160,BALLAINVILLIERS 
91610,BALLANCOURT SUR ESSONNE 
91570,BIEVRES 
91790,BOISSY SOUS ST YON 
91070,BONDOUFLE 
91850,BOURAY SUR JUINE 
91800,BOUSSY ST ANTOINE 
91820,BOUTIGNY SUR ESSONNE 
91220,BRETIGNY SUR ORGE 
91650,BREUILLET 
91640,BRIIS SOUS FORGES 
91800,BRUNOY 
91680,BRUYERES LE CHATEL 
91440,BURES SUR YVETTE 
91590,CERNY 
91750,CHAMPCUEIL 
91160,CHAMPLAN 
91630,CHEPTAINVILLE 
91750,CHEVANNES 
91380,CHILLY MAZARIN 
91100,CORBEIL ESSONNES 
91410,CORBREUSE 
91830,LE COUDRAY MONTCEAUX 
91560,CROSNE 
91590,D HUISON LONGUEVILLE 
91410,DOURDAN 
91210,DRAVEIL 
91520,EGLY 
91860,EPINAY SOUS SENART 
91360,EPINAY SUR ORGE 
91150,ETAMPES 
91450,ETIOLLES 
91580,ETRECHY 
91000,EVRY COURCOURONNES 
91080,EVRY COURCOURONNES 
91590,LA FERTE ALAIS 
91700,FLEURY MEROGIS 
91640,FONTENAY LES BRIIS 
91540,FONTENAY LE VICOMTE 
91470,FORGES LES BAINS 
91190,GIF SUR YVETTE 
91400,GOMETZ LA VILLE 
91940,GOMETZ LE CHATEL 
91350,GRIGNY 
91430,IGNY 
91760,ITTEVILLE 
91510,JANVILLE SUR JUINE 
91260,JUVISY SUR ORGE 
91510,LARDY 
91630,LEUDEVILLE 
91310,LEUVILLE SUR ORGE 
91470,LIMOURS 
91310,LINAS 
91090,LISSES 
91160,LONGJUMEAU 
91310,LONGPONT SUR ORGE 
91720,MAISSE 
91460,MARCOUSSIS 
91630,MAROLLES EN HUREPOIX 
91300,MASSY 
91540,MENNECY 
91660,LE MEREVILLOIS 
91490,MILLY LA FORET 
91470,LES MOLIERES 
91230,MONTGERON 
91310,MONTLHERY 
91420,MORANGIS 
91150,MORIGNY CHAMPIGNY 
91390,MORSANG SUR ORGE 
91290,LA NORVILLE 
91620,NOZAY 
91340,OLLAINVILLE 
91540,ORMOY 
91400,ORSAY 
91120,PALAISEAU 
91550,PARAY VIEILLE POSTE 
94390,PARAY VIEILLE POSTE 
91220,LE PLESSIS PATE 
91740,PUSSAY 
91480,QUINCY SOUS SENART 
91130,RIS ORANGIS 
91690,SACLAS 
91400,SACLAY 
91530,ST CHERON 
91700,STE GENEVIEVE DES BOIS 
91180,ST GERMAIN LES ARPAJON 
91250,ST GERMAIN LES CORBEIL 
91530,ST MAURICE MONTCOURONNE 
91240,ST MICHEL SUR ORGE 
91280,ST PIERRE DU PERRAY 
91250,SAINTRY SUR SEINE 
91770,ST VRAIN 
91160,SAULX LES CHARTREUX 
91600,SAVIGNY SUR ORGE 
91530,SERMAISE 
91450,SOISY SUR SEINE 
91250,TIGERY 
91530,LE VAL ST GERMAIN 
91480,VARENNES JARCY 
91430,VAUHALLAN 
91370,VERRIERES LE BUISSON 
91810,VERT LE GRAND 
91710,VERT LE PETIT 
91270,VIGNEUX SUR SEINE 
91100,VILLABE 
91140,VILLEBON SUR YVETTE 
91620,LA VILLE DU BOIS 
91140,VILLEJUST 
91360,VILLEMOISSON SUR ORGE 
91700,VILLIERS SUR ORGE 
91170,VIRY CHATILLON 
91320,WISSOUS 
91330,YERRES 
91940,LES ULIS 
92160,ANTONY 
92600,ASNIERES SUR SEINE 
92220,BAGNEUX 
92270,BOIS COLOMBES 
